bus_id
150290518
150220258
150220263
150220272
150220275
150220425
150220426
150220530
150220541
150220543
150220587
150220588
150220589
150220591
150220593
150220606
150220607
150220609
150220610
150220618
150220634
150220635
150220636
150220638
150220644
150220654
150220659
150220660
150220661
150220665
150220674
150220676
150220677
150220682
150220695
150220698
150220705
150220706
150220710
150220712
150220717
150220723
150220724
150220725
150220727
150220731
150220733
150220734
150220735
150220743
150220745
150220746
150220747
150220750
150220755
150220758
150220760
150220768
150220778
150220779
150220780
150220781
150220782
150220783
150220785
150220786
150220789
150220798
150220799
150220801
150220804
150220806
150220809
150220812
150220818
150220984
150220988
150220991
150220992
150220998
150221000
150221001
150221006
150221021
150221029
150221037
150221039
150221040
150221051
150221052
150221058
150221149
150221160
150221175
150221180
150221188
150221189
150221367
150221373
150221381
150221382
150221386
150221392
150221412
150221415
150221418
150221420
150221423
150221429
150221433
150221437
150221445
150221450
150221457
150221459
150221460
150221461
150221471
150221472
150221482
150221484
150221485
150221488
150221490
150221494
150221498
150221500
150221503
150221507
150221521
150221522
150221523
150221528
150221529
150221542
150221543
150221550
150221551
150221565
150221570
150221571
150221580
150221583
150221590
150221593
150221598
150221600
150221601
150221611
150221612
150221613
150221615
150221623
150221637
150221640
150221644
150221645
150221646
150221647
150221661
150221668
150221672
150221673
150221675
150221676
150221688
150221689
150221692
150221699
150221702
150221704
150221705
150221706
150221707
150221716
150221717
150221718
150221720
150221732
150221733
150221734
150221736
150221744
150221745
150221746
150221747
150221750
150221751
150221763
150221769
150221776
150221780
150221781
150221784
150221788
150218000
150218001
150218002
150218003
150218004
150218005
150218006
150218007
150221797
150218010
150218011
150218012
150218014
150218015
150218016
150218017
150218018
150218019
150218021
150218022
150218023
150218024
150218025
150218026
150218028
150218029
150218030
150218031
150218032
150218036
150218038
150218039
150218040
150218041
150218043
150218044
150218046
150218048
150218049
150218050
150218051
150221805
150218053
150218054
150218056
150218057
150218058
150218059
150218061
150218064
150218065
150218067
150218068
150218071
150218072
150218073
150218074
150218075
150218078
150218079
150218080
150218081
150218082
150221811
150218084
150218085
150218086
150218087
150218088
150218090
150218092
150218093
150218094
150218095
150218096
150218097
150218098
150218099
150218100
150218101
150218103
150218105
150218106
150218107
150218108
150218109
150218110
150218111
150218112
150218113
150218114
150218115
150218117
150218118
150218119
150218120
150218121
150218122
150218123
150218124
150218125
150218126
150218128
150218129
150218130
150221821
150218133
150218134
150218135
150218136
150218138
150218139
150218140
150221823
150218142
150218145
150218146
150218148
150218149
150218150
150218151
150221825
150218153
150218155
150218156
150218157
150218158
150218162
150218163
150218166
150218168
150218169
150218172
150218174
150218175
150218176
150218177
150218178
150218179
150218181
150218183
150218184
150218185
150218186
150218188
150218189
150218190
150218191
150218192
150218193
150218194
150218196
150218197
150218198
150218200
150218201
150218202
150218203
150221835
150218205
150218206
150218207
150218208
150218209
150221836
150218211
150218212
150218213
150218214
150218217
150218219
150218220
150218221
150218223
150218224
150218225
150218227
150218228
150218229
150218230
150218231
150218232
150218234
150218235
150218236
150218237
150218238
150218239
150218240
150218241
150218242
150218243
150218244
150218246
150218247
150218248
150218249
150218250
150218251
150218252
150218254
150218255
150218256
150218258
150218259
150218260
150218261
150218263
150218264
150218266
150218268
150218269
150218270
150218271
150218272
150218273
150218274
150218275
150218276
150218277
150218279
150218280
150218281
150218282
150218284
150218285
150218286
150218287
150218288
150218289
150218290
150218291
150218292
150218293
150218294
150218295
150218296
150218297
150218298
150218299
150218300
150218301
150218302
150218303
150218304
150218305
150218306
150218308
150218309
150218310
150218311
150218312
150218313
150218315
150218316
150218317
150218319
150218320
150218321
150218323
150218325
150218327
150218328
150218329
150218330
150218331
150218332
150218333
150218334
150218335
150218336
150218337
150218338
150218339
150218340
150218341
150218342
150218343
150218344
150218345
150218346
150218349
150218350
150218351
150218352
150218353
150218354
150218355
150218356
150218358
150218359
150218360
150218361
150218364
150218366
150218367
150218368
150218369
150218370
150218371
150218372
150218373
150218374
150218375
150218376
150218377
150218378
150218379
150218380
150218382
150218384
150218385
150218386
150218388
150218389
150218390
150218391
150218392
150218394
150218395
150218397
150218398
150218399
150218400
150218403
150218405
150218406
150218407
150218408
150218412
150218413
150218415
150218416
150218417
150218418
150218420
150218421
150218422
150218423
150218424
150218425
150218426
150218427
150218428
150218429
150218430
150218431
150218432
150218433
150218434
150218435
150218436
150218437
150218439
150218440
150218441
150218442
150218443
150218444
150218445
150218447
150218450
150218451
150218452
150218453
150218454
150218455
150218456
150218457
150218459
150218460
150218463
150218464
150218466
150218468
150218470
150218472
150218473
150218474
150218476
150218478
150218479
150218480
150218481
150218484
150218486
150218488
150218491
150218492
150218493
150218494
150218495
150218496
150218497
150218499
150218501
150218502
150218503
150218504
150218505
150218506
150218507
150218508
150218509
150218511
150218513
150218514
150218515
150218516
150218517
150218518
150218519
150218522
150218523
150218524
150218525
150218526
150218527
150218528
150218530
150218531
150218532
150218533
150218534
150218536
150218537
150218538
150218541
150218542
150218543
150218544
150218545
150218546
150218547
150218548
150218549
150218550
150218551
150218552
150218553
150218554
150218555
150218556
150218557
150218558
150218559
150218560
150218561
150218562
150218563
150218564
150218565
150218568
150218569
150218570
150218571
150218572
150218573
150218574
150218575
150218576
150218578
150218579
150218580
150218581
150218583
150218584
150218585
150218586
150218588
150218590
150218591
150218592
150218594
150218595
150218596
150218598
150218599
150218600
150218601
150218602
150218603
150218604
150218606
150218607
150218608
150218609
150218610
150218613
150218614
150218616
150218617
150218618
150218619
150218620
150218622
150218623
150218624
150218625
150218626
150218627
150218628
150218629
150218630
150218631
150218632
150218633
150218634
150218635
150218636
150218639
150218640
150218641
150218642
150218643
150218644
150218645
150218647
150218649
150218651
150218654
150218655
150218656
150218657
150218658
150218660
150218661
150218662
150218664
150218665
150218666
150218668
150218669
150218670
150218672
150218673
150218675
150218676
150218677
150218678
150218679
150218681
150218682
150218683
150218684
150218685
150218691
150218694
150218695
150218697
150218698
150218704
150218705
150218706
150218708
150218709
150218711
150218712
150218713
150218714
150218715
150218719
150218721
150218724
150218732
150218734
150218735
150218736
150218740
150218741
150218742
150218743
150218744
150218745
150218746
150218748
150218749
150218750
150218751
150218752
150218753
150218755
150218756
150218758
150218759
150218760
150218761
150218762
150218763
150218764
150218765
150218768
150218769
150218770
150218771
150218772
150218773
150218774
150218775
150218776
150218777
150218781
150218783
150218784
150218786
150218788
150218789
150218790
150218793
150218794
150218795
150218797
150218798
150218800
150218801
150218802
150218805
150218809
150218810
150218811
150218812
150218813
150218814
150218815
150218816
150218818
150218819
150218821
150218822
150218824
150218825
150218826
150218828
150218829
150218830
150218831
150218832
150218833
150218834
150218835
150218838
150218839
150218840
150218841
150218842
150218845
150218846
150218848
150218849
150218850
150218851
150218852
150218854
150218855
150218856
150218857
150218858
150218859
150218860
150218861
150218862
150218863
150218864
150218865
150218866
150218867
150218868
150218869
150218870
150218871
150218872
150218873
150218874
150218875
150218876
150218877
150218878
150218879
150218880
150218881
150218883
150218885
150218888
150218889
150218890
150218891
150218894
150218895
150218896
150218897
150218898
150218899
150218900
150218902
150218903
150218904
150218906
150218908
150218909
150218910
150218912
150218913
150218914
150218915
150218918
150218920
150218921
150218922
150218924
150218925
150218926
150218927
150218928
150218929
150218930
150218931
150218932
150218933
150218934
150218935
150218936
150218937
150218938
150218939
150218941
150218942
150218943
150218944
150218945
150218946
150218947
150218948
150218949
150218950
150218951
150218952
150218953
150218954
150218955
150218956
150218957
150218958
150218959
150218960
150218961
150218963
150218965
150218966
150218967
150218968
150218969
150218970
150218971
150218972
150218973
150218975
150218976
150218977
150218978
150218979
150218980
150218981
150218982
150218984
150218985
150218988
150218989
150218990
150218992
150218994
150218996
150218997
150218998
150218999
150219000
150219001
150219002
150219003
150219005
150219006
150219007
150219008
150219010
150219011
150219012
150219013
150219014
150219015
150219016
150219017
150219018
150219019
150219020
150219021
150219022
150219023
150219025
150219026
150219027
150219030
150219031
150219032
150219033
150219034
150219035
150219036
150219037
150219038
150219039
150219040
150219041
150219042
150219043
150219044
150219046
150219048
150219049
150219050
150219051
150219053
150219055
150219056
150219057
150219058
150219059
150219060
150219061
150219062
150219063
150219064
150219065
150219067
150219068
150219069
150219070
150219071
150219072
150219073
150219074
150219075
150219077
150219078
150219080
150219081
150219082
150219083
150219084
150219085
150219086
150219087
150219088
150219089
150219090
150219091
150219092
150219094
150219095
150219096
150219097
150219098
150219099
150219100
150219101
150219102
150219103
150219104
150219106
150219107
150219108
150219109
150219110
150219111
150219112
150219113
150219115
150219116
150219117
150219118
150219119
150219120
150219121
150219122
150219123
150219125
150219126
150219127
150219128
150219129
150219130
150219131
150219132
150219133
150219134
150219135
150219137
150219138
150219139
150219140
150219141
150219142
150219143
150219144
150219145
150219146
150219147
150219149
150219151
150219152
150219156
150219157
150219158
150219159
150219162
150219163
150219166
150219167
150219168
150219169
150219172
150219175
150219176
150219178
150219179
150219180
150219182
150219184
150219185
150219186
150219187
150219188
150219189
150219191
150219192
150219193
150219194
150219195
150219196
150219197
150219198
150219199
150219200
150219201
150219203
150219204
150219206
150219207
150219208
150219209
150219210
150219211
150219212
150219213
150219214
150219215
150219216
150219218
150219222
150219223
150219226
150219227
150219228
150219229
150219230
150219231
150219232
150219233
150219234
150219235
150219236
150219237
150219239
150219240
150219242
150219244
150219245
150219246
150219247
150219249
150219250
150219252
150219253
150219254
150219255
150219256
150219257
150219258
150219259
150219261
150219262
150219265
150219266
150219270
150219271
150219272
150219273
150219274
150219275
150219276
150219277
150219278
150219280
150219281
150219282
150219283
150219284
150219287
150219288
150219289
150219290
150219292
150219293
150219294
150219295
150219297
150219299
150219300
150219301
150219302
150219306
150219307
150219313
150219314
150219316
150219319
150219320
150219321
150219322
150219323
150219324
150219325
150219326
150219327
150219331
150219333
150219335
150219337
150219339
150219340
150219342
150219349
150219351
150219352
150219354
150219356
150219357
150219359
150219360
150219361
150219362
150219363
150219366
150219369
150219370
150219371
150219373
150219374
150219375
150219376
150219377
150219378
150219379
150219380
150219381
150219383
150219384
150219385
150219388
150219389
150219390
150219392
150219393
150219394
150219395
150219396
150219398
150219399
150219400
150219402
150219403
150219405
150219406
150219408
150219409
150219410
150219411
150219413
150219414
150219415
150219416
150219417
150219418
150219422
150219423
150219424
150219426
150219427
150219428
150219429
150219432
150219434
150219435
150219439
150219440
150219442
150219445
150219453
150219454
150219459
150219460
150219462
150219471
150219472
150219474
150219476
150219477
150219479
150219480
150219481
150219486
150219536
150219541
150219543
150219554
150219558
150219561
150219562
150219563
150219564
150219565
150219567
150219568
150219569
150219572
150219575
150219576
150219597
150219598
150219599
150219600
150219602
150219603
150219604
150219605
150219606
150219608
150219609
150219610
150219611
150219612
150219613
150219614
150219615
150219616
150219617
150219620
150219622
150219624
150219625
150219626
150219627
150219628
150219629
150219630
150219631
150219632
150219633
150219634
150219635
150219637
150219638
150219640
150219641
150219642
150219643
150219646
150219647
150219648
150219649
150219650
150219651
150219653
150219654
150219655
150219657
150219658
150219659
150219660
150219661
150219662
150219663
150219665
150219666
150219667
150219668
150219670
150219671
150219672
150219674
150219675
150219676
150219677
150219678
150219679
150219680
150219681
150219682
150219683
150219684
150219685
150219686
150219688
150219689
150219690
150219691
150219692
150219693
150219694
150219696
150219697
150219698
150219699
150219700
150219701
150219702
150219705
150219706
150219707
150219708
150219709
150219710
150219711
150219712
150219713
150219714
150219715
150219716
150219717
150219718
150219719
150219721
150219722
150219723
150219724
150219725
150219726
150219727
150219731
150219732
150219733
150219734
150219735
150219736
150219737
150219739
150219740
150219742
150219743
150219744
150219745
150219746
150219747
150219748
150219749
150219750
150219751
150219752
150219753
150219754
150219755
150219756
150219757
150219758
150219760
150219761
150219763
150219765
150219766
150219767
150219768
150219769
150219771
150219772
150219773
150219774
150219775
150219777
150219778
150219780
150219781
150219783
150219784
150219785
150219786
150219787
150219788
150219789
150219791
150219792
150219793
150219794
150219795
150219797
150219798
150219800
150219802
150219803
150219804
150219805
150219806
150219807
150219808
150219810
150219812
150219813
150219814
150219816
150219818
150219820
150219821
150219822
150219824
150219825
150219827
150219828
150219830
150219832
150219833
150219834
150219835
150219836
150219837
150219838
150219839
150219840
150219841
150219843
150219844
150219846
150219847
150219848
150219849
150219851
150219852
150219853
150219854
150219855
150219856
150219857
150318162
150219858
150219860
150219859
150219862
150219861
150219864
150219866
150219868
150219869
150219870
150219871
150219872
150219873
150219874
150219875
150219877
150219878
150219879
150219880
150219881
150219883
150219884
150219885
150219886
150219888
150219889
150219890
150219891
150219892
150219893
150219894
150219895
150219896
150219897
150219898
150219899
150219900
150219901
150219902
150219903
150219904
150219905
150219906
150219907
150219908
150219909
150219910
150219911
150219912
150219914
150219915
150219916
150219917
150219918
150219919
150219920
150219921
150219923
150219924
150219925
150219926
150219927
150219928
150219930
150219931
150219932
150219934
150219935
150219936
150219938
150219940
150219942
150219943
150219945
150219948
150219951
150219952
150219953
150219955
150219957
150219958
150219959
150219960
150219962
150219963
150219964
150219966
150219967
150219968
150219969
150219970
150219971
150219972
150219973
150219974
150219975
150219976
150219977
150219978
150219979
150219980
150219981
150219982
150219983
150219984
150219985
150219986
150219987
150219989
150219990
150219991
150219992
150219993
150219994
150219995
150219996
150219997
150219998
150219999
150220000
150220001
150220002
150220003
150220004
150220006
150220007
150220009
150220010
150220011
150220012
150220013
150220017
150220018
150220019
150220020
150220021
150220023
150220024
150220025
150220027
150220028
150220029
150220032
150220033
150220034
150220035
150220036
150220038
150220039
150220040
150220041
150220042
150220043
150220044
150220045
150220046
150220048
150220049
150220050
150220051
150220052
150220053
150220054
150220056
150220057
150220058
150220059
150220060
150220061
150220063
150220064
150220065
150220066
150220068
150220069
150220070
150220071
150220072
150220073
150220075
150220076
150220077
150220078
150220079
150220080
150220081
150220082
150220083
150220084
150220085
150220086
150220087
150220088
150220089
150220090
150220091
150220092
150220093
150220094
150220095
150220096
150220097
150220098
150220099
150220100
150220101
150220103
150220104
150220106
150220107
150220109
150220110
150220111
150220113
150220114
150220115
150220116
150220117
150220118
150220119
150220120
150220121
150220122
150220123
150220124
150220125
150220127
150220128
150220129
150220131
150220132
150220133
150220134
150220136
150220137
150220138
150220139
150220140
150220141
150220142
150220143
150220144
150220145
150220146
150220147
150220149
150220150
150220152
150220153
150220154
150220155
150220156
150220157
150220158
150220159
150220160
150220163
150220164
150220165
150220166
150220167
150220168
150220169
150220170
150220171
150220172
150220173
150220174
150220175
150220176
150220178
150220179
150220180
150220181
150220182
150220183
150220184
150220185
150220187
150220188
150220189
150220190
150220191
150220192
150220193
150220194
150220195
150220196
150220197
150220198
150220199
150220202
150220203
150220204
150810029
150220206
150220207
150220208
150810033
150220209
150220211
150220210
150220205
150220212
150220213
150220214
150220215
150220216
150220217
150220218
150220219
150220220
150220221
150220222
150220223
150220224
150220225
150220226
150220227
150220229
150220230
150220231
150220232
150220228
150220234
150220236
150220237
150220235
150220239
150220241
150220242
150220244
150220245
150220246
150220247
150220249
150220250
150220251
150220252
150220254
150220255
150220257
150810081
150220259
150810083
150220261
150220262
150220260
150810088
150810089
150220266
150810090
150220264
150220269
150810094
150220271
150810096
150220265
150220267
150220268
150810091
150810092
150810093
150220276
150810095
150810097
150220274
150810098
150810100
150220283
150220277
150220282
150220280
150810105
150810106
150810107
150810108
150220288
150220285
150810110
150810111
150810112
150810113
150220290
150220293
150220294
150220295
150810125
150220296
150220297
150220298
150220299
150220300
150220301
150220302
150220307
150220303
150220304
150220305
150220308
150220309
150220311
150220312
150220313
150220314
150220315
150220316
150810143
150220319
150220321
150220322
150220323
150220324
150220328
150220325
150220326
150220327
150810148
150220329
150220330
150220331
150220332
150220333
150220337
150220335
150220336
150220338
150220339
150220340
150220341
150220342
150220343
150220344
150220345
150220346
150810171
150220348
150220349
150220347
150220352
150220353
150220354
150220355
150220357
150220358
150220361
150220362
150220363
150220364
150220365
150220366
150220367
150220368
150220370
150220371
150220372
150220376
150220377
150220378
150220379
150220381
150220382
150220383
150220384
150220385
150220386
150220387
150220388
150220389
150220390
150810209
150220392
150220393
150220394
150220397
150220398
150220399
150220400
150220401
150220402
150220403
150220404
